"","species_short","date_time","qr_code","tree_id_fallback","gps_latitude","gps_longitude","gps_height","DBH","TreeID","species_label"
"683","NS","2025/02/12 14:28:31.640","https://dt.unr.uni-freiburg.de/mathisle/179",NA,47.8850290883333,8.08848639666667,1039.87,0.07958,179,"1 spruce (Picea abies )"
"684","NS","2025/02/06 15:14:01.143","https://dt.unr.uni-freiburg.de/mathisle/44",NA,47.8851112916667,8.08859467333333,1033.635,0.54431,44,"1 spruce (Picea abies )"
"685","NS","2025/02/13 14:29:43.594","https://dt.unr.uni-freiburg.de/mathisle/246",NA,47.8850303433333,8.08811375333333,1039.704,0.07321,246,"1 spruce (Picea abies )"
"686","NS","2025/02/06 15:24:17.750","https://dt.unr.uni-freiburg.de/mathisle/48",NA,47.8851079583333,8.08880915333334,1030.826,0.32149,48,"1 spruce (Picea abies )"
"687","NS","2025/02/13 13:29:24.811","https://dt.unr.uni-freiburg.de/mathisle/229",NA,47.8850327183333,8.08804823666667,1042.3,0.08435,229,"1 spruce (Picea abies )"
"688","NS","2025/02/06 15:34:10.217","https://dt.unr.uni-freiburg.de/mathisle/52",NA,47.8851035983333,8.08911644333333,1026.738,0.13051,52,"1 spruce (Picea abies )"
"689","NS","2025/02/06 15:36:46.072","https://dt.unr.uni-freiburg.de/mathisle/53",NA,47.8851167566667,8.08917563333334,1025.609,0.47906,53,"1 spruce (Picea abies )"
"690","NS","2025/02/06 15:38:50.644","https://dt.unr.uni-freiburg.de/mathisle/54",NA,47.8851018683333,8.08924942666667,1026.026,0.5093,54,"1 spruce (Picea abies )"
"691","NS","2025/03/05 14:43:01.810","https://dt.unr.uni-freiburg.de/mathisle/451",NA,47.8848172916667,8.089145275,1035.772,0.07958,451,"1 spruce (Picea abies )"
"692","NS","2025/03/05 13:52:30.765","https://dt.unr.uni-freiburg.de/mathisle/356",NA,47.884885465,8.08855337166667,1039.024,0.07958,356,"1 spruce (Picea abies )"
"693","NS","2025/03/05 14:44:13.725","https://dt.unr.uni-freiburg.de/mathisle/452",NA,47.8847470883333,8.08901860666667,1038.879,0.113,452,"1 spruce (Picea abies )"
"694","NS","2025/02/13 14:02:09.912","https://dt.unr.uni-freiburg.de/mathisle/238",NA,47.8849457116667,8.08776368666667,1046.509,0.44563,238,"1 spruce (Picea abies )"
"695","NS","2025/03/05 14:41:08.738","https://dt.unr.uni-freiburg.de/mathisle/437",NA,47.8848450516667,8.08909765666667,1037.239,0.07321,437,"1 spruce (Picea abies )"
"696","NS","2025/02/12 13:40:38.944","https://dt.unr.uni-freiburg.de/mathisle/158",NA,47.88502042,8.08774425,1040.733,0.06685,158,"1 spruce (Picea abies )"
"697","NS","2025/02/12 11:14:56.392","https://dt.unr.uni-freiburg.de/mathisle/122",NA,47.88504446,8.08907488833333,1033.765,0.07799,122,"1 spruce (Picea abies )"
"698","NS","2025/02/12 15:21:13.932","https://dt.unr.uni-freiburg.de/mathisle/202",NA,47.8850111066667,8.08911862666667,1035.014,0.07321,202,"1 spruce (Picea abies )"
